metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
octoprint.rpi_core_temp,gauge,,degree celsius,,Temp (in C) of Raspberry Pi Core,0,octoprint,rpi_core_temp,
octoprint.printer_state,gauge,,operation,,Current state of OctoPrint,0,octoprint,printer_state,
octoprint.est_print_time,gauge,,minute,,Estimated print time of current job,0,octoprint,est_print_time,
octoprint.pct_completed,gauge,,percent,,Percentage of current Print job completed,0,octoprint,pct_completed,
octoprint.print_job_time,gauge,,minute,,Elapsed print time,0,octoprint,print_job_time,
octoprint.print_job_time_left,gauge,,minute,,Estimated remaining print time,0,octoprint,print_job_time_left,
octoprint.current_tool_temp,gauge,,degree celsius,,Temp (in C) of each extruder,0,octoprint,current_tool_temp,
octoprint.target_tool_temp,gauge,,degree celsius,,Target Temp (in C) of each extruder,0,octoprint,target_tool_temp,
octoprint.current_bed_temp,gauge,,degree celsius,,Temp (in C) of each printer bed,0,octoprint,current_bed_temp,
octoprint.target_bed_temp,gauge,,degree celsius,,Target Temp (in C) of each extruder,0,octoprint,target_bed_temp,
