metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
resin.connection_count,gauge,10,connection,,The current connection count for a particular connection pool,0,resin,connection count
resin.connection_active_count,gauge,10,connection,,The active connection count for a particular connection pool,0,resin,active connection count
resin.connection_idle_count,gauge,10,connection,,The idle connection count for a particular connection pool,0,resin,idle connection count
resin.connection_busy_count_total,gauge,10,connection,,The busy connection count,0,resin,busy connection count
resin.connection_create_count,gauge,10,connection,,The number of connections created for a particular connection pool,0,resin,created connection count
resin.max_connections,gauge,10,connection,,The max number of connections allowed for a particular connection pool,0,resin,max connections
resin.max_overflow_connections,gauge,10,connection,,The max number of overflow connections allowed for a particular connection pool,0,resin,max overflow connections
resin.max_create_connections,gauge,10,connection,,The max number of connections allowed to be created at one time for a particular connection pool,0,resin,max create connections
resin.thread_active_count,gauge,10,thread,,The number of active threads,0,resin,active thread count
resin.thread_count,gauge,10,thread,,The number of threads,0,resin,thread count
resin.thread_idle_count,gauge,10,thread,,The number of idle threads,0,resin,idle thread count
resin.thread_max,gauge,10,thread,,The max number of threads,0,resin,max thread count
resin.thread_wait_count,gauge,10,thread,,The number of waiting threads,0,resin,waiting thread count
