metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
jfrog.artifactory.app_disk_free_bytes,gauge,,,,,0,jfrog_platform,Disk Free Size
jfrog.artifactory.app_disk_total_bytes,gauge,,,,,0,jfrog_platform,Disk Total Size
jfrog.artifactory.sys_memory_free_bytes,gauge,,,,,0,jfrog_platform,Sys Memory Free Size
jfrog.artifactory.sys_memory_used_bytes,gauge,,,,,0,jfrog_platform,Sys Memory Used Size
jfrog.artifactory.sys_cpu_ratio,gauge,,,,,0,jfrog_platform,Sys CPU Ratio
jfrog.artifactory.jfrt_db_connections_idle_total,gauge,,,,,0,jfrog_platform,Idle Connections
jfrog.artifactory.jfrt_db_connections_active_total,gauge,,,,,0,jfrog_platform,Active Connections
jfrog.artifactory.jfrt_db_connections_max_active_total,gauge,,,,,0,jfrog_platform,Max Allowed Active Connections
jfrog.artifactory.jfrt_db_connections_min_idle_total,gauge,,,,,0,jfrog_platform,Min Reserved Idle Connections
jfrog.artifactory.jfrt_runtime_heap_maxmemory_bytes,gauge,,,,,0,jfrog_platform,Max Configured Memory
jfrog.artifactory.jfrt_runtime_heap_freememory_bytes,gauge,,,,,0,jfrog_platform,Free Memory
jfrog.artifactory.jfrt_runtime_heap_processors_total,gauge,,,,,0,jfrog_platform,# of Processors
jfrog.artifactory.jfrt_runtime_heap_totalmemory_bytes,gauge,,,,,0,jfrog_platform,Total Memory
jfrog.artifactory.jfrt_artifacts_gc_size_cleaned_bytes,gauge,,,,,0,jfrog_platform,Total Size Freed By Full
jfrog.artifactory.jfrt_artifacts_gc_binaries_total,gauge,,,,,0,jfrog_platform,Total Size Freed By Binaries
jfrog.artifactory.jfrt_artifacts_gc_duration_seconds,gauge,,second,,,0,jfrog_platform,GC Execution Time
jfrog.artifactory.jfrt_http_connections_max_total,gauge,,,,,0,jfrog_platform, Max HTTP Connections
jfrog.artifactory.jfrt_http_connections_leased_total,gauge,,,,,0,jfrog_platform, Leased HTTP Connections
jfrog.artifactory.jfrt_http_connections_pending_total,gauge,,,,,0,jfrog_platform, Pending HTTP Connections
jfrog.artifactory.jfrt_http_connections_available_total,gauge,,,,,0,jfrog_platform, Available HTTP Connections
jfrog.xray.app_disk_free_bytes,gauge,,,,,0,jfrog_platform,Disk Free Size
jfrog.xray.app_disk_used_bytes,gauge,,,,,0,jfrog_platform,Disk Used Size
jfrog.xray.sys_memory_free_bytes,gauge,,,,,0,jfrog_platform,Sys Memory Free Size
jfrog.xray.sys_memory_used_bytes,gauge,,,,,0,jfrog_platform,Sys Memory Used Size
jfrog.xray.sys_cpu_ratio,gauge,,,,,0,jfrog_platform,Sys CPU Ratio
jfrog.xray.jfxr_data_artifacts_total,gauge,,,,,0,jfrog_platform,Total Scanned Artifacts
jfrog.xray.jfxr_data_components_total,gauge,,,,,0,jfrog_platform,Total Components Artifacts
